query_id,query_hash,num_permanent_tables_accessed,read_table_ids,num_joins,mbytes_scanned,execution_duration_ms,rows_returned,status,error_msg,source_num_joins,source_mbytes_scanned
30b.sql,8e053bce,12,"1,2,3,4,6,7,8,10,13,14,16,23",11,111.932,471.83,1,ok,,11,616.589
30c.sql,8d6ebfc7,12,"1,2,3,4,5,6,7,8,9,12,13,16",11,121.67,36745.77,,timeout,INTERRUPT Error: Interrupted!,11,616.589
31a.sql,4a459d2c,11,"1,2,4,5,7,8,10,12,13,14,15",10,108.66,153.6,1,ok,,10,639.271
31b.sql,120d7e5f,11,"1,2,3,4,5,7,8,10,12,13,14",10,120.156,145.27,1,ok,,10,639.271
31c.sql,73850b82,11,"1,2,3,4,5,8,10,11,13,16,23",10,118.624,36632.63,,timeout,INTERRUPT Error: Interrupted!,10,639.271
32a.sql,25ecf029,6,"2,3,4,8,15,20",5,70.781,78.1,1,ok,,5,45.105
32b.sql,d36be749,6,"1,2,3,8,13,15",5,86.284,188.28,1,ok,,5,45.105
33a.sql,71b528a3,14,"2,4,5,7,8,9,10,11,12,14,15,16,17,20",13,74.15,35660.88,,timeout,INTERRUPT Error: Interrupted!,13,64.723
33b.sql,cd6f2aef,14,"1,2,4,5,7,8,10,12,13,14,15,16,19,20",13,108.67,566.36,1,ok,,13,64.723
33c.sql,2bbe5ff0,14,"1,2,3,4,5,7,8,11,12,13,15,16,17,20",13,119.239,35455.08,,timeout,INTERRUPT Error: Interrupted!,13,64.723
3a.sql,53a187ee,4,"2,4,8,12",3,59.977,94.44,1,ok,,3,341.699
3b.sql,ba7e1e3e,4,"2,3,8,12",3,51.32,97.58,1,ok,,3,341.699
3c.sql,68f73162,4,"2,7,11,13",3,39.838,171.87,1,ok,,3,341.699
4a.sql,c9a8c546,5,"3,4,7,8,14",4,34.744,52.06,1,ok,,4,56.026
4b.sql,8b4a888b,5,"3,4,6,8,13",4,36.344,50.64,1,ok,,4,56.026
4c.sql,275040ba,5,"3,6,8,13,15",4,16.191,30.27,1,ok,,4,56.026
5a.sql,cbd5b113,5,"2,3,7,8,13",4,52.317,101.29,1,ok,,4,347.928
5b.sql,2766dfdb,5,"2,4,5,8,16",4,69.307,234.98,1,ok,,4,347.928
5c.sql,19ef2d90,5,"2,7,8,9,16",4,40.869,88.54,1,ok,,4,347.928
6a.sql,06803323,5,"1,3,5,8,13",4,58.881,408.61,1,ok,,4,308.293
6b.sql,7767278c,5,"1,3,4,8,13",4,68.991,624.22,1,ok,,4,308.293
6c.sql,d22a870f,5,"1,8,11,13,23",4,37.931,18.44,1,ok,,4,308.293
6d.sql,8063c838,5,"1,4,7,10,23",4,58.174,6.26,1,ok,,4,308.293
6e.sql,e1964086,5,"1,7,10,14,23",4,38.133,22.12,1,ok,,4,308.293
6f.sql,4fb4f611,5,"1,4,5,13,19",4,65.939,8238.43,1,ok,,4,308.293
7a.sql,27ceb8cf,8,"1,4,6,8,10,13,15,20",7,61.544,34031.79,,timeout,INTERRUPT Error: Interrupted!,7,378.676
7b.sql,257b3d93,8,"1,2,4,6,8,10,15,23",7,98.539,36006.74,,timeout,INTERRUPT Error: Interrupted!,7,378.676
7c.sql,35f55f5d,8,"1,4,7,8,10,13,14,16",7,60.374,31372.65,,timeout,INTERRUPT Error: Interrupted!,7,378.676
