query_file,tables_match_exact,jaccard_similarity,W_tables,Wprime_tables,only_in_W,only_in_Wprime,W_n_tables,Wprime_n_tables,W_join_count,gen_status
33a.sql,False,0.0,company_name|info_type|kind_type|link_type|movie_companies|movie_info_idx|movie_link|title,catalog_page|catalog_returns|catalog_sales|customer|customer_address|customer_demographics|date_dim|household_demographics|store|store_sales|time_dim|web_page|web_sales|web_site,company_name|info_type|kind_type|link_type|movie_companies|movie_info_idx|movie_link|title,catalog_page|catalog_returns|catalog_sales|customer|customer_address|customer_demographics|date_dim|household_demographics|store|store_sales|time_dim|web_page|web_sales|web_site,8,14,13,ok
33b.sql,False,0.0,company_name|info_type|kind_type|link_type|movie_companies|movie_info_idx|movie_link|title,catalog_page|catalog_returns|catalog_sales|customer|customer_address|customer_demographics|date_dim|household_demographics|income_band|item|promotion|store_sales|web_page|web_sales,company_name|info_type|kind_type|link_type|movie_companies|movie_info_idx|movie_link|title,catalog_page|catalog_returns|catalog_sales|customer|customer_address|customer_demographics|date_dim|household_demographics|income_band|item|promotion|store_sales|web_page|web_sales,8,14,13,ok
33c.sql,False,0.0,company_name|info_type|kind_type|link_type|movie_companies|movie_info_idx|movie_link|title,catalog_page|catalog_returns|catalog_sales|customer|customer_address|date_dim|household_demographics|income_band|item|store|store_returns|store_sales|time_dim|web_returns,company_name|info_type|kind_type|link_type|movie_companies|movie_info_idx|movie_link|title,catalog_page|catalog_returns|catalog_sales|customer|customer_address|date_dim|household_demographics|income_band|item|store|store_returns|store_sales|time_dim|web_returns,8,14,13,ok
3a.sql,False,0.0,keyword|movie_info|movie_keyword|title,catalog_page|catalog_sales|customer_address|customer_demographics,keyword|movie_info|movie_keyword|title,catalog_page|catalog_sales|customer_address|customer_demographics,4,4,3,ok
3b.sql,False,0.0,keyword|movie_info|movie_keyword|title,catalog_page|catalog_returns|date_dim|web_sales,keyword|movie_info|movie_keyword|title,catalog_page|catalog_returns|date_dim|web_sales,4,4,3,ok
3c.sql,False,0.0,keyword|movie_info|movie_keyword|title,catalog_page|catalog_returns|date_dim|inventory,keyword|movie_info|movie_keyword|title,catalog_page|catalog_returns|date_dim|inventory,4,4,3,ok
4a.sql,False,0.0,info_type|keyword|movie_info_idx|movie_keyword|title,catalog_sales|customer_address|date_dim|promotion|store_sales,info_type|keyword|movie_info_idx|movie_keyword|title,catalog_sales|customer_address|date_dim|promotion|store_sales,5,5,4,ok
4b.sql,False,0.0,info_type|keyword|movie_info_idx|movie_keyword|title,catalog_sales|customer|customer_demographics|promotion|store_sales,info_type|keyword|movie_info_idx|movie_keyword|title,catalog_sales|customer|customer_demographics|promotion|store_sales,5,5,4,ok
4c.sql,False,0.0,info_type|keyword|movie_info_idx|movie_keyword|title,customer_address|customer_demographics|promotion|store_sales|web_sales,info_type|keyword|movie_info_idx|movie_keyword|title,customer_address|customer_demographics|promotion|store_sales|web_sales,5,5,4,ok
5a.sql,False,0.0,company_type|info_type|movie_companies|movie_info|title,ship_mode,company_type|info_type|movie_companies|movie_info|title,ship_mode,5,1,4,ok
5b.sql,False,0.0,company_type|info_type|movie_companies|movie_info|title,ship_mode,company_type|info_type|movie_companies|movie_info|title,ship_mode,5,1,4,ok
5c.sql,False,0.0,company_type|info_type|movie_companies|movie_info|title,ship_mode,company_type|info_type|movie_companies|movie_info|title,ship_mode,5,1,4,ok
6a.sql,False,0.0,cast_info|keyword|movie_keyword|name|title,catalog_sales|customer_address|date_dim|inventory|warehouse,cast_info|keyword|movie_keyword|name|title,catalog_sales|customer_address|date_dim|inventory|warehouse,5,5,4,ok
6b.sql,False,0.0,cast_info|keyword|movie_keyword|name|title,date_dim|inventory|store_returns|web_sales|web_site,cast_info|keyword|movie_keyword|name|title,date_dim|inventory|store_returns|web_sales|web_site,5,5,4,ok
6c.sql,False,0.0,cast_info|keyword|movie_keyword|name|title,catalog_returns|inventory|item|store_returns|store_sales,cast_info|keyword|movie_keyword|name|title,catalog_returns|inventory|item|store_returns|store_sales,5,5,4,ok
6d.sql,False,0.0,cast_info|keyword|movie_keyword|name|title,inventory|item|store_returns|web_page|web_sales,cast_info|keyword|movie_keyword|name|title,inventory|item|store_returns|web_page|web_sales,5,5,4,ok
6e.sql,False,0.0,cast_info|keyword|movie_keyword|name|title,catalog_sales|date_dim|inventory|store_sales|warehouse,cast_info|keyword|movie_keyword|name|title,catalog_sales|date_dim|inventory|store_sales|warehouse,5,5,4,ok
6f.sql,False,0.0,cast_info|keyword|movie_keyword|name|title,catalog_returns|customer_demographics|inventory|item|store_sales,cast_info|keyword|movie_keyword|name|title,catalog_returns|customer_demographics|inventory|item|store_sales,5,5,4,ok
7a.sql,False,0.0,aka_name|cast_info|info_type|link_type|movie_link|name|person_info|title,catalog_returns|customer|customer_demographics|date_dim|inventory|item|store_returns|warehouse,aka_name|cast_info|info_type|link_type|movie_link|name|person_info|title,catalog_returns|customer|customer_demographics|date_dim|inventory|item|store_returns|warehouse,8,8,7,ok
7b.sql,False,0.0,aka_name|cast_info|info_type|link_type|movie_link|name|person_info|title,customer|date_dim|household_demographics|promotion|store_returns|store_sales|web_returns|web_sales,aka_name|cast_info|info_type|link_type|movie_link|name|person_info|title,customer|date_dim|household_demographics|promotion|store_returns|store_sales|web_returns|web_sales,8,8,7,ok
7c.sql,False,0.0,aka_name|cast_info|info_type|link_type|movie_link|name|person_info|title,catalog_page|catalog_sales|customer_demographics|date_dim|inventory|item|store_returns|warehouse,aka_name|cast_info|info_type|link_type|movie_link|name|person_info|title,catalog_page|catalog_sales|customer_demographics|date_dim|inventory|item|store_returns|warehouse,8,8,7,ok
8a.sql,False,0.0,aka_name|cast_info|company_name|movie_companies|name|role_type|title,catalog_sales|date_dim|household_demographics|promotion|store_sales|time_dim|web_sales,aka_name|cast_info|company_name|movie_companies|name|role_type|title,catalog_sales|date_dim|household_demographics|promotion|store_sales|time_dim|web_sales,7,7,6,ok
8b.sql,False,0.0,aka_name|cast_info|company_name|movie_companies|name|role_type|title,catalog_sales|customer|customer_demographics|date_dim|household_demographics|promotion|web_sales,aka_name|cast_info|company_name|movie_companies|name|role_type|title,catalog_sales|customer|customer_demographics|date_dim|household_demographics|promotion|web_sales,7,7,6,ok
8c.sql,False,0.0,aka_name|cast_info|company_name|movie_companies|name|role_type|title,customer_address|date_dim|household_demographics|inventory|store_returns|web_page|web_sales,aka_name|cast_info|company_name|movie_companies|name|role_type|title,customer_address|date_dim|household_demographics|inventory|store_returns|web_page|web_sales,7,7,6,ok
8d.sql,False,0.0,aka_name|cast_info|company_name|movie_companies|name|role_type|title,catalog_sales|date_dim|household_demographics|inventory|promotion|warehouse|web_sales,aka_name|cast_info|company_name|movie_companies|name|role_type|title,catalog_sales|date_dim|household_demographics|inventory|promotion|warehouse|web_sales,7,7,6,ok
9a.sql,False,0.0,aka_name|cast_info|char_name|company_name|movie_companies|name|role_type|title,catalog_returns|date_dim|inventory|item|promotion|store_returns|store_sales|web_sales,aka_name|cast_info|char_name|company_name|movie_companies|name|role_type|title,catalog_returns|date_dim|inventory|item|promotion|store_returns|store_sales|web_sales,8,8,7,ok
9b.sql,False,0.0,aka_name|cast_info|char_name|company_name|movie_companies|name|role_type|title,catalog_page|catalog_returns|catalog_sales|customer|customer_demographics|date_dim|store_returns|web_sales,aka_name|cast_info|char_name|company_name|movie_companies|name|role_type|title,catalog_page|catalog_returns|catalog_sales|customer|customer_demographics|date_dim|store_returns|web_sales,8,8,7,ok
9c.sql,False,0.0,aka_name|cast_info|char_name|company_name|movie_companies|name|role_type|title,catalog_page|catalog_returns|customer|customer_address|date_dim|store_sales|web_sales|web_site,aka_name|cast_info|char_name|company_name|movie_companies|name|role_type|title,catalog_page|catalog_returns|customer|customer_address|date_dim|store_sales|web_sales|web_site,8,8,7,ok
9d.sql,False,0.0,aka_name|cast_info|char_name|company_name|movie_companies|name|role_type|title,catalog_returns|customer|customer_demographics|date_dim|store_returns|store_sales|web_returns|web_sales,aka_name|cast_info|char_name|company_name|movie_companies|name|role_type|title,catalog_returns|customer|customer_demographics|date_dim|store_returns|store_sales|web_returns|web_sales,8,8,7,ok
fkindexes.sql,False,0.0,,call_center,,call_center,0,1,0,ok
schema.sql,False,0.0,,call_center,,call_center,0,1,0,ok
