query_file,query_hash,join_count,read_tables,n_tables,bytes_read,runtime_ms,rows_returned,status,error_msg,src_join_count,src_bytes_read
q36.sql,d156f0de,3,title|info_type|complete_cast|movie_info,4,327594827,147.13,1,ok,,3,39356712
q37.sql,0cada3d4,3,name|role_type|aka_name|cast_info,4,274124605,322.12,1,ok,,3,57327652
q38.sql,7d190a24,4,movie_companies|kind_type|company_name|company_type|title,5,53562768,78.67,1,ok,,4,3076980
q39.sql,617fb161,8,name|cast_info|person_info|title|info_type|movie_info|complete_cast|comp_cast_type|aka_name,9,675811016,731.57,1,ok,,8,1951080
q40.sql,4dd6a5f2,1,cast_info|name,2,263308465,545.04,1,ok,,1,21478275
q41.sql,b20227db,0,complete_cast,1,540344,0.83,1,ok,,0,450000
q42.sql,bcb0c9d7,2,title|complete_cast|movie_info,3,327594488,150.27,1,ok,,2,39356232
q43.sql,37b420d5,2,title|kind_type|movie_info,3,327054158,263.02,1,ok,,2,38906712
q44.sql,34b317ab,1,char_name|cast_info,2,248869454,609.29,1,ok,,1,8000
q45.sql,0cc323f3,4,cast_info|title|complete_cast|comp_cast_type|char_name,5,279749550,179.5,1,ok,,4,14332356
q46.sql,575b9c85,8,name|person_info|info_type|movie_info|title|movie_companies|company_name|company_type|aka_name,9,481027610,1.37,1,ok,,8,2264260
q47.sql,7badb473,3,title|info_type|movie_info_idx|movie_info,4,338094763,468.93,1,ok,,3,39356712
q48.sql,1688ffdb,4,title|info_type|movie_info_idx|person_info|movie_info,5,412186363,2.08,1,ok,,4,51181512
q49.sql,63949d9a,10,name|info_type|cast_info|movie_info|movie_info_idx|title|role_type|aka_title|movie_companies|company_name|person_info,11,704139934,25.89,1,ok,,10,4562096
q50.sql,c2474c06,4,info_type|person_info|name|aka_name|movie_info,5,427464856,1.1,1,ok,,4,41494338
q51.sql,9997ed31,2,cast_info|role_type|char_name,3,248869478,1358.42,1,ok,,2,11540356
q52.sql,98ba226e,2,info_type|movie_info_idx|movie_info,3,307755019,1.08,1,ok,,2,39356232
q53.sql,6248ee49,5,title|info_type|movie_info_idx|person_info|name|movie_info,6,458028764,462.93,1,ok,,5,38922712
q54.sql,c34694c5,7,movie_info|movie_info_idx|movie_keyword|complete_cast|info_type|keyword|comp_cast_type|title,8,353280265,143.52,1,ok,,7,3542980
q55.sql,33e53e55,2,info_type|movie_info_idx|movie_info,3,307755019,1.71,1,ok,,2,39356232
q56.sql,09cba970,3,title|info_type|person_info|movie_info,4,401146083,1.14,1,ok,,3,40106232
q57.sql,313fdb1f,3,cast_info|aka_name|person_info|name,4,348216181,350.91,1,ok,,3,22100652
q58.sql,093b0611,2,info_type|person_info|movie_info,3,370806339,1.04,1,ok,,2,39356232
q59.sql,c9a2cab1,1,title|movie_info,2,327054144,465.13,1,ok,,1,38906232
q60.sql,2bc9a2e0,3,title|info_type|movie_info_idx|movie_info,4,338094763,498.35,1,ok,,3,40106232
q61.sql,f6ef2b67,6,aka_title|movie_companies|movie_keyword|complete_cast|kind_type|keyword|title,7,71820364,89.46,1,ok,,6,4270460
q62.sql,fd091e1a,7,cast_info|title|name|role_type|aka_title|kind_type|aka_name|char_name,8,341289833,1228.32,1,ok,,7,11533416
q63.sql,eee4c869,5,title|info_type|movie_info_idx|person_info|name|movie_info,6,458028764,121.58,1,ok,,5,38922712
