query_file,tables_match_exact,jaccard_similarity,W_tables,Wprime_tables,only_in_W,only_in_Wprime,W_n_tables,Wprime_n_tables,W_join_count,gen_status
20b.sql,False,0.462,cast_info|char_name|comp_cast_type|complete_cast|keyword|kind_type|movie_keyword|name|title,aka_title|cast_info|char_name|comp_cast_type|complete_cast|kind_type|movie_info|movie_info_idx|movie_link|title,keyword|movie_keyword|name,aka_title|movie_info|movie_info_idx|movie_link,9,10,9,ok
20c.sql,False,0.462,cast_info|char_name|comp_cast_type|complete_cast|keyword|kind_type|movie_keyword|name|title,aka_title|cast_info|comp_cast_type|complete_cast|info_type|kind_type|movie_info|movie_info_idx|movie_keyword|title,char_name|keyword|name,aka_title|info_type|movie_info|movie_info_idx,9,10,9,ok
21a.sql,False,0.385,company_name|company_type|keyword|link_type|movie_companies|movie_info|movie_keyword|movie_link|title,comp_cast_type|company_name|company_type|complete_cast|info_type|movie_companies|movie_info|movie_info_idx|title,keyword|link_type|movie_keyword|movie_link,comp_cast_type|complete_cast|info_type|movie_info_idx,9,9,8,ok
21b.sql,False,0.5,company_name|company_type|keyword|link_type|movie_companies|movie_info|movie_keyword|movie_link|title,cast_info|company_name|company_type|keyword|movie_companies|movie_info_idx|movie_keyword|name|title,link_type|movie_info|movie_link,cast_info|movie_info_idx|name,9,9,8,ok
21c.sql,False,0.385,company_name|company_type|keyword|link_type|movie_companies|movie_info|movie_keyword|movie_link|title,aka_title|company_name|company_type|info_type|kind_type|movie_companies|movie_info_idx|movie_link|title,keyword|link_type|movie_info|movie_keyword,aka_title|info_type|kind_type|movie_info_idx,9,9,8,ok
22a.sql,False,0.5,company_name|company_type|info_type|keyword|kind_type|movie_companies|movie_info|movie_info_idx|movie_keyword|title,comp_cast_type|company_name|complete_cast|info_type|kind_type|link_type|movie_companies|movie_info|movie_info_idx|movie_link|title,company_type|keyword|movie_keyword,comp_cast_type|complete_cast|link_type|movie_link,10,11,10,ok
22b.sql,False,0.75,company_name|company_type|info_type|keyword|kind_type|movie_companies|movie_info|movie_info_idx|movie_keyword|title,aka_title|cast_info|company_name|company_type|info_type|kind_type|movie_companies|movie_info|movie_info_idx|movie_keyword|title,keyword,aka_title|cast_info,10,11,10,ok
22c.sql,False,0.312,company_name|company_type|info_type|keyword|kind_type|movie_companies|movie_info|movie_info_idx|movie_keyword|title,aka_name|cast_info|char_name|company_name|company_type|movie_companies|movie_info|movie_link|name|role_type|title,info_type|keyword|kind_type|movie_info_idx|movie_keyword,aka_name|cast_info|char_name|movie_link|name|role_type,10,11,10,ok
22d.sql,False,0.5,company_name|company_type|info_type|keyword|kind_type|movie_companies|movie_info|movie_info_idx|movie_keyword|title,comp_cast_type|company_name|complete_cast|keyword|link_type|movie_companies|movie_info|movie_info_idx|movie_keyword|movie_link|title,company_type|info_type|kind_type,comp_cast_type|complete_cast|link_type|movie_link,10,11,10,ok
23a.sql,False,0.571,comp_cast_type|company_name|company_type|complete_cast|info_type|keyword|kind_type|movie_companies|movie_info|movie_keyword|title,aka_title|comp_cast_type|company_name|company_type|complete_cast|kind_type|movie_companies|movie_info|movie_info_idx|movie_link|title,info_type|keyword|movie_keyword,aka_title|movie_info_idx|movie_link,11,11,10,ok
23b.sql,False,0.375,comp_cast_type|company_name|company_type|complete_cast|info_type|keyword|kind_type|movie_companies|movie_info|movie_keyword|title,aka_title|comp_cast_type|complete_cast|info_type|kind_type|link_type|movie_info_idx|movie_keyword|movie_link|person_info|title,company_name|company_type|keyword|movie_companies|movie_info,aka_title|link_type|movie_info_idx|movie_link|person_info,11,11,10,ok
23c.sql,False,0.571,comp_cast_type|company_name|company_type|complete_cast|info_type|keyword|kind_type|movie_companies|movie_info|movie_keyword|title,aka_title|comp_cast_type|company_name|complete_cast|keyword|kind_type|link_type|movie_companies|movie_keyword|movie_link|title,company_type|info_type|movie_info,aka_title|link_type|movie_link,11,11,10,ok
24a.sql,False,0.5,aka_name|cast_info|char_name|company_name|info_type|keyword|movie_companies|movie_info|movie_keyword|name|role_type|title,aka_name|cast_info|char_name|complete_cast|info_type|movie_companies|movie_info|movie_info_idx|movie_link|name|person_info|title,company_name|keyword|movie_keyword|role_type,complete_cast|movie_info_idx|movie_link|person_info,12,12,11,ok
24b.sql,False,0.333,aka_name|cast_info|char_name|company_name|info_type|keyword|movie_companies|movie_info|movie_keyword|name|role_type|title,aka_name|aka_title|cast_info|char_name|comp_cast_type|complete_cast|movie_info|movie_info_idx|movie_link|name|person_info|title,company_name|info_type|keyword|movie_companies|movie_keyword|role_type,aka_title|comp_cast_type|complete_cast|movie_info_idx|movie_link|person_info,12,12,11,ok
25a.sql,False,0.308,cast_info|info_type|keyword|movie_info|movie_info_idx|movie_keyword|name|title,aka_name|cast_info|char_name|movie_companies|movie_keyword|name|person_info|role_type|title,info_type|keyword|movie_info|movie_info_idx,aka_name|char_name|movie_companies|person_info|role_type,8,9,8,ok
